data	entrevistador	entrevistado	inicio_pergunta	fim_pergunta	inicio_resposta	fim_resposta	pergunta	resposta
2022-02-14	2	48	04:38:31	04:39:04	04:39:05	04:40:18	Como sempre, vou repetir aqui os parabéns dos meus colegas que me antecederam. Eu só tenho uma pergunta. Obrigada, excelência. O restante será feito pelo doutor Jari, pelo doutor Bernardo, doutor Jari, do MP, doutor Bernardo, da OAB. Eu gostaria que a doutora me apresentasse a noção de consequencialismo jurídico ou argumentos consequencialistas na formação da decisão jurídica e aonde que se aloca normativamente o consequencialismo.	Excelência, o consequencialismo é o termo utilizado para os argumentos de consequências práticas para a decisão jurídica. Então, decide-se de determinada forma e utiliza-se argumentos de consequências práticas. O consequencialismo, entendo que uma parte da doutrina cita o consequencialismo na alteração da lei de introdução às normas do direito brasileiro, no artigo 20, em que em todas as decisões judiciais nas esferas administrativas e controladoras, para decidir com base em conceitos jurídicos abstratos, deve-se levar em consideração as consequências práticas da decisão. Então, o consequencialismo é uma técnica de decisão que considera as consequências práticas, os argumentos de natureza prática. Além disso, a doutrina também cita como consequencialista ou de viés prático as decisões relativas à modulação de efeitos, por exemplo, no controle concentrado de constitucionalidade, em que, por motivos de razões de segurança jurídica ou excepcional interesse social, há uma modulação dos efeitos de uma inconstitucionalidade de uma norma.
2022-02-14	2	48	04:40:18	04:40:27	04:40:27	04:40:36	Não só da inconstitucionalidade, eu pergunto para a senhora, da questão de nulidade também. Porque a ação de inconstitucionalidade também está no plano da validade. Isso serve também para a nulidade?	Sim, excelência. Também no âmbito da nulidade, há uma análise de eventuais consequências práticas para declarar.
2022-02-14	2	48	04:40:36	04:40:44	04:40:47	04:40:54	Eu pergunto, essa legislação, ela se aplica para as decisões judiciais ou decisões jurídicas? Essa que a senhora se referiu.	Entendo que são aplicáveis as decisões judiciais, na esfera judicial, mas de uma forma mais ampla, nas decisões jurídicas.
2022-02-14	2	48	04:40:54	04:41:17	04:41:18	04:41:19	Eu lá coloco os seguintes titulares, os seguintes destinatários, aliás. Juízes, administradores e controladores. Se a senhora for promotora de justiça, só vai estar em qual das três? Controladora. E vai se aplicar a lei sobre a senhora? Sobre a sua atividade, sobre a sua função ministerial?	Sim, considerando...
2022-02-14	2	48	04:41:19	04:41:51	04:41:52	04:42:27	O que a senhora vai fazer então? Deixa eu só evoluir. Nós estamos numa conversa, por favor. Só evoluir. Como é que a senhora vai fazer com a criancinha que precisa de um remédio? Caríssimo, caríssimo. Ela vai morrer, médico de confiança, médico do próprio município, do próprio município, diz que só serve aquele medicamento produzido na Alemanha. Lá eles produzem bons medicamentos. E aí, como é que faz? E o município vem com aquela história, fala, olha, vai quebrar o município.	Excelência, entendo que esses argumentos de consequências práticas não podem ser invocados fora dos liames jurídicos. Então, considerando que o direito à saúde é um direito fundamental previsto na Constituição da República, e há, inclusive, precedentes do Superior Tribunal de Justiça e Supremo Tribunal Federal abrangendo a tutela de medicamentos, entendo que, nesse caso, entender que, com relação às consequências práticas, fora do direito à saúde, é uma violação dos limites da consideração das consequências práticas para...
2022-02-14	2	48	04:42:27	04:42:53	04:42:53	04:43:35	Como assim, violação? De onde a senhora tirou esse juízo? Como que a senhora está fazendo isso daí? A gente tem que ter um critério jurídico para resolver o problema. A gente não pode resolver com base em valores abstratos, ou sacar o princípio da ponderação como se fosse a solução. O princípio da ponderação serve para muito ativismo. Não é assim, a senhora tem que ter argumento positivista, a senhora tem que ser dogmática dentro do direito.	Sim, e com relação ao medicamento, há esses precedentes do Superior Tribunal de Justiça e há também, e Supremo Tribunal Federal, e há também a lei que tutela o SUS, dentre outros. Além da Constituição da República, que prevê o direito à saúde, há essa previsão de assistência farmacológica, no âmbito do Sistema Único de Saúde, especialmente para aqueles que não tenham condições de arcar com fármacos. E há essa decisão com relação aos medicamentos, para a situação em que o médico declara como indispensável para a tutela da saúde dessa criança, e considerando que não se encontra, por exemplo, na lista do SUS.
2022-02-14	2	48	04:43:35	04:43:40	04:43:40	04:43:46	Tem lei própria para a pessoa com neoplasia, com câncer, no Brasil?	Sim, Excelência. Recentemente foi aprovado o Estatuto da Pessoa com Câncer, de fato.
2022-02-14	2	48	04:43:46	04:43:48	04:43:48	04:43:50	Ah, então só está encontrando luz, né?	Sim, Excelência, de fato.
2022-02-14	2	48	04:43:50	04:44:37	04:44:38	04:45:02	Está encontrando luz. O argumento consequencialista para a senhora só falou que tem na base jurídica. Para mim ele não tem base jurídica, para mim ele tem base econômica. Sim, de fato. Nós estamos resolvendo o problema econômico com base no direito. O direito está sendo emprestado para isso, a mesma coisa de eficiência, essas coisas. Mas, como eu fiz pergunta para os outros candidatos nesse sentido, eu devo fazer para a senhora, por questão da isonomia, e vou fazer. Mas fique à vontade na evolução da resposta. Sobre o consequencialismo, eu gostaria que a senhora analisasse três aspectos de uma teoria do direito que assim diz, olhar para trás, olhar para cima e olhar para frente. Esse é o papel de quem tem o poder de dar uma decisão jurídica, não importa se é promotor ou o que seja.	Excelência, olhar para trás seria considerar as decisões que já foram tomadas, as normas que já foram aprovadas. Para cima, entendo que seria a normatização da Constituição da República, que é o vértice da pirâmide normativa. E olhar para frente significa construir decisões agora que poderão ser utilizadas na posteridade, na tutela efetiva de direitos.
2022-02-14	5	48	04:45:38	04:46:01	04:46:03	04:47:16	Doutora Raíssa, dentro do ponto sorteado, nós vamos tratar agora dos recursos em espécie. Quanto ao recurso especial e ao recurso extraordinário, diferencie, por favor, pré-questionamento explícito, pré-questionamento implícito e pré-questionamento ficto.	Excelência, no pré-questionamento explícito, o tribunal enfrenta a matéria, a questão trazida pela parte, enfrenta os argumentos e o pedido trazido pela parte. No pré-questionamento implícito, embora o tribunal não enfrente aquele argumento, ele enfrenta outros argumentos relacionados a um tema específico. E no pré-questionamento ficto, é aquele que ocorre quando a parte opõe embargos de declaração e, embora o tribunal não sane a omissão com relação àquele argumento, com relação àquela questão, fictamente considera-se que foi pré-questionado. O pré-questionamento ficto já era previsto, era vedado pelo Superior Tribunal de Justiça. O Superior Tribunal de Justiça entendia que o pré-questionamento ficto não atendia ao requisito e, recentemente, o novo Código de Processo Civil trouxe positivado o pré-questionamento ficto, em que, embora não tenha o tribunal enfrentado aquele tema, por a parte ter oposto o embargo de declaração, tempestivamente, para fins de pré-questionamento, considera-se sanado esse requisito, cumprido esse requisito do recurso especial.
2022-02-14	5	48	04:47:17	04:47:28	04:47:30	04:47:45	Quanto ao pré-questionamento explícito e ao implícito, a senhora sabe diferenciar qual é o posicionamento do STF e do STJ em relação a um ou outro?	O pré-questionamento explícito, ambos aceitam. O pré-questionamento implícito, o Superior Tribunal de Justiça recusa a implicidade por ser implícito e o Supremo Tribunal Federal entende que é abrangido, que é possível.
2022-02-14	5	48	04:47:47	04:47:51	04:47:54	04:48:16	É adequado pré-questionar desde a petição inicial?	Excelência, entendo que não, pois o pré-questionamento é a possibilidade de ter exaurido a instância ordinária com relação a um determinado tema. Então, na petição inicial devem ser trazidos os argumentos da parte, mas o pré-questionamento é principalmente para o âmbito da decisão do Tribunal de Justiça ou do Tribunal Regional Federal.
2022-02-14	5	48	04:48:17	04:48:24	04:48:26	04:48:54	Por fim, é possível interpor recurso extraordinário em uma sentença?	É possível, Excelência, no caso do crime político em que, reformulando, Excelência, entendo que não é possível recurso extraordinário em sentença, pois é necessário que haja decisão de tribunal ou Tribunal Regional Federal para o recurso.
2022-02-14	0	48	04:49:01	04:49:28	04:49:29	04:49:55	Obrigado, doutor Jairo. Seja bem-vinda, doutora Raíssa Helen. É um prazer participar da sua banca. O que caberá aqui ao Abir questioná-la é sobre contratos em geral, princípios gerais, limites, função social das espécies, dos contratos, atos unilaterais, sucessão e sucessão em geral. E eu começo indagando a senhora que me explicasse o que seria doação inoficiosa.	Excelência, a doação inoficiosa é aquela que não respeita a legítima ou que seria cabível aos herdeiros necessários por legítima. Então, no âmbito da doação, deve-se respeitar pelo menos 50% do patrimônio para uma eventual legítima. Caso a doação exceda 50% do patrimônio do doador, ela é considerada inválida, nula por ser inoficiosa.
2022-02-14	0	48	04:49:56	04:50:34	04:50:35	04:50:50	Doutora Raíssa, um particular doou um determinado terreno a um outro particular e sob a condição de que fosse edificado um asilo. Só que esse encargo, na verdade, não foi deduzido a termo em uma escritura pública, mas houve essa intenção. Depois de doado, a pessoa que recebeu o imóvel em doação, ao invés de construir um asilo, construiu uma igreja. Seria possível revogar a doação considerando essa explicação fática? Qual seria a opinião da senhora?	Sim, Excelência, seria possível revogar a doação considerando que o encargo que foi estabelecido não foi cumprido pelo donatário. Então, como não foi cumprida a criação do asilo, a construção do asilo, seria, sim, possível a revogação.
2022-02-14	0	48	04:50:50	04:50:58	04:51:01	04:51:31	O fato de não constar em escritura indiferente para a solução dessa situação, desse caso?	Excelência, a escritura pública é necessária para os negócios jurídicos de transmissão de propriedade e imóvel para os imóveis que possuem mais de 30 salários mínimos. No entanto, considerando que a finalidade da escritura pública é a oponibilidade erga homens ou contra terceiros, o donatário não pode utilizar da ausência da forma possível ou necessária para não cumprir o encargo.
2022-02-14	0	48	04:51:33	04:51:55	04:51:56	04:52:09	Na ocupação de um imóvel por parte de um herdeiro durante a vida de Cujus, não junto com ele, o Cujus tinha vários imóveis e entregou um ao seu filho para que ele ocupasse. Qual seria a natureza jurídica dessa ocupação e se ela deveria ser levada à colação quando o falecimento do pai?	A ocupação tem natureza de posse, ela é transmitida pelo príncipe da Cezine para todos os herdeiros no momento da morte e entendo que...
2022-02-14	0	48	04:52:09	04:52:13	04:52:15	04:52:41	Fala a relação ainda em vida, entre o pai e o filho.	Será necessário sim trazer à colação, Excelência, da posse, no caso, que foi doada pelo de Cujus em vida. A colação é um meio que será utilizado para equalizar as cotas hereditárias e, portanto, deve ser, se não houver expressamente a exclusão do dever de colação, ela deve ser trazida à colação sim.
2022-02-14	0	48	04:52:41	04:52:44	04:52:45	04:53:16	Doutora Raíza, o que seria uma herança digital?	A herança digital é a utilização de bens digitais ou de contas digitais pelo herdeiro. Considerando que muitas das redes sociais e dos meios digitais possuem um valor econômico, é possível sim falar-se em herança digital em que há a transmissão não apenas dos bens móveis e imóveis do de Cujus, mas também a transmissão dos direitos e materiais relativos às contas digitais.
2022-02-14	0	48	04:53:16	04:53:31	04:53:33	04:53:56	Uma determinada pessoa com filhos de casamentos diferentes, ela pode colocar um desses filhos como beneficiário exclusivo dou do plano do ciclo de vida ou da previdência privada?	Excelência, entendo que nessa estipulação é possível sim colocar apenas um dos filhos como beneficiário. Trata-se de exercício da autonomia privada no âmbito contratual. Então o contrato de seguro de vida será indicado como a previdência privada, serão indicados os beneficiários que o contratante definir. Então é possível.
2022-02-14	0	48	04:53:57	04:54:07	04:54:07	04:54:26	E uma vez ocorrendo o sinistro, esses valores recebidos por esse beneficiário deverão ser levados à colação? Qual é a opinião jurídica da senhora?	Entendo que eles não serão levados à colação, com relação ao seguro de vida não será levada à colação, pois se trata de um direito patrimonial do beneficiário, é ele que recebe a dotação relativa ao prêmio, melhor dizendo, Excelência, relativo ao benefício de seguro de vida.
2022-02-14	9	20	04:57:06	04:57:49	04:57:50	04:58:29	Boa tarde, Gabriel. Boa tarde, Excelência. Dando o ponto sorteado, nós vamos tratar aqui, em pouquíssimos minutos, sobre direitos sociais e crimes tributários, ok? Para que a gente possa aproveitar aqui ao máximo as perguntas previstas. Eu pediria que o senhor fosse bem conciso nas respostas. Não fundamentando, evidentemente, mas de uma maneira bem direta, ok? Certo. Gabriel, existem direitos sociais fora da Constituição? E, emendando a pergunta, a gente poderia dizer que os direitos sociais são cláusulas pétreas? Excelência, quanto a...	Excelência, quanto a alocação dos direitos sociais fora da Constituição Federal, o próprio artigo 6 da Constituição, que estabelece um rol de direitos sociais, ele é um artigo que dá uma cláusula de abertura para que outros direitos sejam reconhecidos. Inclusive, o próprio artigo 5 da Constituição prevê que os direitos previstos na Constituição Federal não excluem outros direitos decorrentes de tratados de direitos humanos, dos princípios da Constituição. Então, é possível reconhecer, sim, direitos sociais fora da Constituição Federal.
2022-02-14	9	20	04:58:29	04:58:32	04:58:32	04:59:33	Essa cláusula inclui direitos sociais, então?	Sim, ela inclui direitos sociais. No tocante à questão de se os direitos sociais são cláusulas pétreas, há uma divergência, uma vez que o artigo 60, parágrafo 4 da Constituição Federal, prevê que são cláusulas pétreas os direitos e garantias individuais. Nesse sentido, há uma divergência doutrinária acerca do assunto, e há uma corrente que entende que somente os direitos individuais estariam protegidos pela cláusula de intangibilidade. No entanto, a doutrina majoritária entende que há, sim, a proteção dos direitos sociais, por meio dessa cláusula de intangibilidade prevista na Constituição, inclusive por conta desse reconhecimento que se reconhece o princípio da vedação ao retrocesso, uma vez conquistado certos direitos sociais, não é possível que se retroceda aquela conquista.
2022-02-14	9	20	04:59:34	04:59:40	05:00:00	05:00:44	Vou aproveitar, então, o que o senhor citou de proibição do retrocesso e vou tentar trazer um caso concreto. Seria possível uma emenda constitucional prevendo a redução do chamado adicional de férias, hoje fixado em um terço? Essa emenda poderia fixá-lo, por exemplo, em um sexto, interessa que o valor, poderia reduzir?	Nesse sentido, deve-se avaliar se o direito social está intimamente relacionado com a dignidade da pessoa humana. Caso esse direito social esteja relacionado intimamente com a dignidade da pessoa humana, não é possível abolí-lo. No entanto, o adicional de férias não está intimamente ligado com o superprincípio da dignidade da pessoa humana. Nesse sentido, é possível, sim, que o emenda altere esse direito, inclusive, no caso, é necessário destacar que as cláusulas Petras não são protegidas de toda e qualquer alteração. Somente nos casos em que há uma violação ao núcleo essencial dos direitos sociais é que haverá essa impossibilidade.
2022-02-14	9	20	05:00:44	05:00:56	05:00:56	05:01:16	Eu dei um exemplo aqui de redução, de um terço para um sexto. Se eu quisesse abolir também, eu poderia, então, por meio da emenda?	Nesse caso, eu entendo que esse adicional de férias não está relacionado intimamente com a dignidade da pessoa humana. No entanto, há uma previsão desse direito no artigo 7º da Constituição, que prevê direitos aos trabalhadores. Mas nesse caso, eu acho que essa questão não viola o núcleo essencial dos direitos dos trabalhadores. Ok.
2022-02-14	9	20	05:01:16	05:01:22	05:01:22	05:02:12	Os direitos sociais, em regra, se aplicam nas relações privadas?	Os direitos sociais, em regra, não se aplicam nas relações privadas, uma vez que os direitos sociais são garantias dos particulares, as direitos às prestações pelo poder público. Assim, em regra, esse direito é intimamente relacionado a uma garantia do particular em face do poder público. A determinadas prestações materiais que, se prestadas, são necessárias para a sobrevivência daquela pessoa. No entanto, é possível que esses direitos sociais sirvam como interpretação de direitos privados, nas relações privadas. Isso, inclusive, está intimamente relacionado com o fenômeno da constitucionalização do direito civil, em que há uma eficácia irradiante desses direitos nas relações particulares. Tá.
2022-02-14	9	20	05:02:12	05:02:44	05:02:46	05:03:12	Como uma sub-pergunta, então, considerando a sua resposta. Suponhamos que uma empresa, alegando aí as dificuldades financeiras decorrentes da pandemia, ela decida suspender um plano que ela tinha deliberado internamente, distribuição de lucro entre os funcionários dela. Simplesmente suspendeu de forma unilateral. É possível algum dos trabalhadores argumentar ofensa a um direito social?	É, nesse caso, como se trata de um direito previsto na Constituição, a participação dos trabalhadores nos lucros das empresas, é possível que esses particulares invoquem esse direito que está previsto no artigo 7º da Constituição. Tá.
2022-02-14	9	20	05:03:12	05:03:38	05:03:38	05:04:22	Bem, vamos aproveitar a situação da pandemia e vamos imaginar que foi aprovada uma lei, aqui na Assembleia Legislativa de Minas Gerais, concedendo um benefício assistencial para essas famílias em situação de extrema pobreza. O valor desse benefício, ele pode ser fixado em quantidade de salário mínimo? Sim e não, e por quê? Um ou dois ou três, não interessa.	Nesse caso, eu entendo que é possível que esse benefício seja fixado de acordo com o salário, em relação ao salário mínimo. A Constituição Federal, ela prevê que não é possível a vinculação ao salário mínimo para qualquer fim. No caso, é objetivo a se evitar que, com o aumento do salário mínimo, haja o aumento geral de outras prestações. No entanto, nesse caso, não há uma violação, não há um risco a esse princípio que está previsto na Constituição. Então eu acho que, eu entendo que não há uma violação à Constituição nesse aspecto.
2022-02-14	9	20	05:04:22	05:04:41	05:04:41	05:05:12	Ok, uma última pergunta, só para não passar batido na questão do direito tributário. A conduta do contribuinte de declarar um imposto devido e não recolher esse tributo, é uma conduta criminosa?	Sim, excelência, é uma conduta criminosa, uma vez que há um dever de recolhimento a partir do momento em que o contribuinte declara esse tributo. No caso, o lançamento ocorre com a própria declaração do contribuinte, e ele tem um dever de recolher o tributo. Há, inclusive, crimes previstos na Lei nº 8.937 que tipificam essa conduta.
2022-02-14	9	20	05:05:12	05:05:18	05:05:18	05:05:26	Tá, então, para o senhor, toda inadimplência é crime?	Não, não toda inadimplência é crime. É preciso avaliar se houve uma conduta fraudulenta por parte do contribuinte.
2022-02-14	10	20	05:05:34	05:06:32	05:06:32	05:06:39	Boa tarde. Bem-vindo, parabéns, viu, por ter alcançado essa fase tão difícil do concurso. Nós vamos dar continuidade ao ponto 5, e o que nos cabe arguir o senhor agora é a temática relacionada a servidores públicos, princípios da administração pública e princípios do direito administrativo. Ok? Podemos começar? Sim. Vou marcar meu tempo aqui. Vamos lá. O senhor assumiu o cargo de promotor de justiça, e na atuação ministerial, o senhor é chamado a se manifestar sobre uma norma municipal que, nesse ano de 2020, prevê o Instituto da Estabilização Financeira dos Servidores Municipais. O senhor conhece esse instituto? Estabilização Financeira? Também conhecido por apostilamento.	Não estou contente com esse instituto, não me recordo, excelente.
2022-02-14	10	20	05:06:39	05:07:09	05:07:09	05:07:14	Então vamos passar para o seguinte, depois a gente volta nele. Essa mesma lei municipal, ela cria determinados cargos, vamos pôr cargos em comissão, e dispõe que as respectivas atribuições vão ser regulamentadas por meio do decreto. O último artigo dela diz isso. O senhor se posicionaria no sentido da constitucionalidade ou da inconstitucionalidade dessa lei? Nesse aspecto, evidentemente.	Os cargos em comissão estão previstos?
2022-02-14	10	20	05:07:14	05:07:34	05:07:34	05:08:00	Só em relação à questão das atribuições. É só isso que eu quero saber do senhor. A lei está dizendo que criou aqueles cargos, em princípio são cargos que atendem à disposição constitucional relativa a eles, mas ela fala lá que as atribuições serão previstas num decreto. Isso é constitucional ou é inconstitucional?	Entendo que é inconstitucional, uma vez que a constituição prevê que os cargos em comissão são destinados a funções de direção, assessoramento. No caso, a lei deveria regulamentar minimamente quais são as atribuições e o decreto ficaria a função de regulamentar a lei. Nesse caso, pelo enunciado, entendo que a lei foi muito genérica nesse aspecto. Ok.
2022-02-14	10	20	05:08:00	05:09:04	05:09:04	05:09:29	Vamos lá. A estabilização financeira, o apostilamento, é a incorporação daquelas vantagens relativas ao exercício, por exemplo, de um cargo comissionado, aos vencimentos do servidor. Ele deixa de exercer aquelas funções, mas continua recebendo. Então, aí eu pergunto para o senhor, agora que o senhor sabe o que significa. O senhor é chamado a se manifestar, se o bom é a lei municipal agora em 2022, que traga esse instituto. Institua no município X esse instituto. Isso é constitucional ou é inconstitucional? Vou ajudar o senhor com uma outra pergunta. Faria alguma diferença se essa legislação municipal fosse datada do ano de 2018?	Nesse caso, houve recentemente uma alteração constitucional que previu que não é possível a incorporação dessas parcelas decorrente de cargos em comissão aos cargos efetivos. Nesse caso, eu entendo que é inconstitucional diante dessa alteração por emenda constitucional. Ok.
2022-02-14	10	20	05:09:29	05:09:49	05:09:49	05:10:09	O senhor conhece o posicionamento do Supremo e do Tribunal de Justiça de Minas Gerais sobre esse tema, antes e depois da emenda? Entendo que antes... O senhor conhece o posicionamento, antes e depois da emenda, sobre a questão da estabilização? Antes era admitido.	Não há uma previsão expressa na Constituição Federal a respeito dessa possibilidade de incorporação. No entanto, os municípios são dotados de autonomia. Então, eles poderiam prever esse direito. No entanto, quando houve uma alteração por emenda constitucional, a Constituição Federal passou a ser vedada essa incorporação.
2022-02-14	10	20	05:10:09	05:10:38	05:10:38	05:10:44	Então, o senhor acha que anteriormente não podia, anteriormente podia, e agora não pode depois dessa emenda constitucional que o senhor citou. Sim. E o senhor acha que há ofensa a algum ou alguns dos princípios da administração pública prevista na Constituição em virtude da incorporação dessas vantagens aos vencimentos, sem que o servidor efetivamente exerça aquelas atribuições?	O servidor, no caso, não exerce as atribuições...
2022-02-14	10	20	05:10:44	05:10:52	05:10:54	05:11:11	Não, ele deixou de exercer, né? Por isso que incorpora. Exerce por um determinado tempo, deixa de exercer e continua ganhando do mesmo jeito.	Há uma ofensa ao princípio da moralidade administrativa e ao princípio da contributividade na administração pública em razão dessa desincorporação por uma função...
2022-02-14	10	20	05:11:11	05:11:19	05:11:22	05:11:24	Mas se há ofensa, por que não havia antes da emenda? Agora, depois da emenda? Antes da emenda não tinha ofensa?	Antes da emenda não tinha...
2022-02-14	10	20	05:11:27	05:13:10	05:13:10	05:13:50	O senhor entendeu o questionamento? Entendi. Mas não tem problema não, vamos seguir e aí se o senhor quiser depois acrescentar alguma coisa aí a gente volta a conversar, não tem problema. Agora eu vou ler um pequeno trecho doutrinário para o senhor e vou fazer uma pergunta sobre ele, tá? Eu peço que o senhor atente para alguns pontos que eu vou destacar. Indispensável também é que não haja improvisos, esse é um dos pontos, mas que, ao revés, sejam projetadas as ações administrativas de modo a serem atendidas as prioridades governamentais. Então, sem improviso, projeto de ações administrativas e prioridades governamentais. Em relação a esse trecho, quais são os princípios da administração pública a ele correlacionados e que devem nortear a atuação administrativa? Esses princípios, inclusive, encontram previsão expressa lá no Estatuto Organizacional da União. E é possível também, uma segunda pergunta em cima disso, é possível também sua exigência, ou seja, a exigência desses princípios, em nível estadual e municipal, ainda que não haja previsão da obediência a tais princípios no nível municipal e no nível estadual? Então, primeiro, quais são os princípios? Fala três e depois se é possível exigi-los também em nível estadual e municipal. Então, nós estamos falando aqui a ausência de improvisos, ações projetadas e atendimento a prioridades governamentais.	Nesse caso, entendo que esses trechos estão intimamente relacionados com o princípio da eficiência da administração pública. Inclusive, a impessoalidade, uma vez que a administração pública deve ser regida de uma forma técnica e uma forma eficiente também. E quanto ao outro princípio, que entendo também que é aplicável, não está diretamente no artigo 37, mas está no capítulo referente à ordem financeira, que é o princípio referente ao planejamento. Então, nesse caso, são esses os princípios que estão envolvidos. Ok.
2022-02-14	10	20	05:13:50	05:14:01	05:14:02	05:14:07	Vamos lá. O senhor concorda com a afirmativa de que os princípios administrativos, de caráter genérico, incidem sobre a administração indireta?	Sim, uma vez que a administração indireta também integra a administração pública.
2022-02-14	10	20	05:14:07	05:14:25	05:14:26	05:14:39	Tem previsão de incidência específica? Desses princípios? Isso, a administração indireta. Tem algum lugar que fala que eles devem? O senhor já falou que eles devem, explicou o porquê. Agora eu estou perguntando ao senhor se tem algum lugar que diz que o senhor está certo e que eles devem mesmo ser aplicados.	A própria Constituição Federal entende que, prevê que se aplica a administração pública direta e indireta e há também legislação infraconstitucional, é exemplo da lei 9784. A Constituição prevê? Sim.
2022-02-14	10	20	05:14:39	05:15:08	05:15:08	05:15:15	Aonde? O senhor lembra? Se não lembrar, não tem problema nenhum também. Não recordo, é assim. Ok, o senhor já falou certo. Apesar disso que o senhor falou e que é correto, há alguns princípios que são particulares da administração indireta. O senhor podia citar para mim três deles específicos da administração indireta? Então nós não vamos falar em eficiência porque evidentemente não é específico.	A administração pública indireta deve obedecer ao princípio da especialização, uma vez que... O que mais?
2022-02-14	10	20	05:15:15	05:15:18	05:15:18	05:15:23	Não, só citar. Pode só citar.	A administração pública indireta também deve obedecer ao princípio...
2022-02-14	10	20	05:15:23	05:15:40	05:15:40	05:15:55	Em relação a criação, por exemplo, de um determinado ente da administração indireta. Qual é o princípio que está correlacionado a isso?	No caso, o princípio que a administração pública indireta é integrada por autarquias, empresas públicas e há necessidade de ou criação por lei ou autorização legislativa. Qual é o princípio? Legalidade.
2022-02-14	10	20	05:15:55	05:16:01	05:16:01	05:16:16	E em relação dela com o ente da administração direta, qual é o princípio que você pode citar aí?	No caso, a relação entre a administração pública direta e indireta é uma relação de tutela, ou supervisão ministerial. Há uma necessidade de controle... Só qual o princípio?
2022-02-14	10	20	05:16:16	05:16:20	05:16:20	05:16:29	Só para fechar. Lembra?	O princípio da finalidade, uma vez que devem ser observados os fins pelo qual a administração pública...
2022-02-14	1	20	05:16:58	05:17:26	05:17:26	05:17:53	Isso. Boa noite. Boa noite. Já é boa noite. Boa noite. Prazer tê-lo aqui. Vamos começar com uma pergunta teórica. O senhor pode ser bem objetivo para responder. É sobre a concepção psicológica, psicológico-dormativa, dormativa pura e funcionalista da culpabilidade. Então vamos lá. Vamos começar a psicológica.	A concepção psicológica da culpabilidade está intimamente relacionada com a teoria clássica do delito. Pelo qual a culpabilidade consiste em um vínculo psicológico entre o agente e a conduta. E essa... a culpabilidade é composta pela imputabilidade e pelo dó e a culpa, que são elementos subjetivos que entregam a culpabilidade.
2022-02-14	1	20	05:17:53	05:17:56	05:17:56	05:19:10	Ok. Psicológico-normativo.	No tocando de psicológico-normativo, ela parte do mesmo pressuposto da teoria clássica. No entanto, acrescenta-se um elemento normativo que consiste na exigibilidade de conduta diversa. Inclusive, a teoria que embasou essa inclusão desse elemento foi a teoria da normalidade das circunstâncias concomitantes. O Frank. Normativa pura. Na teoria normativa pura, o dó e a culpa são retirados da culpabilidade e passam a integrar a conduta. No caso, na teoria normativa pura, a culpabilidade é somente integrada por elementos normativos. E a funcionalista? Na teoria funcionalista, há uma necessidade de verificação das finalidades de aplicação da pena. As correntes funcionalistas têm em comum esse aspecto. Acrescentam-se essa necessidade de observância da finalidade. As principais teorias funcionalistas são a teoria funcionalista de Hoxsine e a teoria funcionalista de Jacobs.
2022-02-14	1	20	05:19:10	05:19:57	05:19:57	05:20:27	O empregado, diante dessa situação difícil, diante dessa omissão de pagamento, ele subtrai do próprio empregador alguma coisa. O senhor acha que essa situação poderia ser resolvida pela legítima defesa? Ou é um caso de estado de necessidade, talvez? Ou é simplesmente um crime? O senhor entendeu a situação? Entendi. Eu estou especulando se a omissão ao pagamento seria uma agressão, uma forma de agressão. Sim. Obsciva. E, gerando uma legítima defesa, seria a subtração patrimonial do...	No caso, a legítima defesa é um excludente da licitude que pressupõe uma agressão injusta. Uma agressão injusta significa uma agressão ilícita, uma conduta ilícita por parte de um humano. A omissão pode ser considerada uma forma de conduta, então é possível sim que a legítima defesa seja usada no caso dessa situação. Esse exemplo que eu dei é um caso de legítima defesa?
2022-02-14	1	20	05:20:27	05:20:59	05:20:59	05:21:28	Eu acho que é, ou o senhor acha que... Porque nós temos outras possíveis discussões aí. Alguém dirá, não, isso é legítimidade de outra conduta. Outros dirão, isso não é nada, isso é um crime. Sim. Simplesmente um crime. Ou um crime de furto, ou um exercício arbitrário das próprias razões, enfim, um crime. Essa omissão do pagamento não é uma agressão, no sentido de que permitiria a defesa legítima?	Nesse caso, entendo que depende da teoria adotada contra a omissão, porque existem duas correntes quanto à omissão. Há uma corrente que entende que a omissão não é só quebrar nada, pois não há uma modificação no mundo exterior. E há uma corrente que entende que a omissão é equiparada a um fazer. Nesse caso, se for adotada essa concepção, é possível que essa situação configure legítima defesa, uma vez que é uma agressão injusta.
2022-02-14	1	20	05:21:28	05:22:16	05:22:16	05:22:43	Mas por que as teorias da omissão influiriam na resposta da legítima defesa? Estou dizendo que é uma omissão. É a omissão de um pagamento. Pronto. Ele se omitiu de pagar, reiteradamente. Isso eu estou supondo que é uma agressão. Então, adotar a teoria A, B ou C de omissão, que em relação tem com a possível resposta legítima defesa? Eu não entendi esse final, porque está muito baixo. Adotar, especular a teoria da omissão A, B ou C, o que isso influi na resposta legítima defesa?	No caso, eu entendo que se a omissão foi equiparada a um fazer, isso influencia na análise se a omissão constitui uma agressão injusta, que é um pressuposto da legítima defesa. E o estado de necessidade pressupõe uma situação de perigo. Não é uma agressão decorrente da conduta humana. Nesse caso, por isso que eu entendo que há que se diferenciar essas teorias.
